,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,P/A
68872,Haryana,MAHENDRAGARH,1998,Kharif     ,Groundnut,224.0,200.0,0.8928571428571429
68877,Haryana,MAHENDRAGARH,1998,Rabi       ,Barley,1032.0,3000.0,2.9069767441860463
68878,Haryana,MAHENDRAGARH,1998,Rabi       ,Gram,27414.0,20000.0,0.7295542423579193
68880,Haryana,MAHENDRAGARH,1998,Rabi       ,Rapeseed &Mustard,76343.0,115000.0,1.5063594566626934
68881,Haryana,MAHENDRAGARH,1998,Rabi       ,Wheat,45074.0,186000.0,4.126547455295736
68888,Haryana,MAHENDRAGARH,1999,Kharif     ,Bajra,94624.0,93000.0,0.9828373351369631
68889,Haryana,MAHENDRAGARH,1999,Kharif     ,Cotton(lint),4239.0,7000.0,1.6513328615239444
68895,Haryana,MAHENDRAGARH,1999,Rabi       ,Barley,995.0,3000.0,3.0150753768844223
68896,Haryana,MAHENDRAGARH,1999,Rabi       ,Gram,7275.0,4000.0,0.5498281786941581
68897,Haryana,MAHENDRAGARH,1999,Rabi       ,Rapeseed &Mustard,87461.0,133000.0,1.5206777878139972
68898,Haryana,MAHENDRAGARH,1999,Rabi       ,Wheat,48458.0,199000.0,4.106649056915267
68901,Haryana,MAHENDRAGARH,2000,Kharif     ,Arhar/Tur,94.0,100.0,1.0638297872340425
68902,Haryana,MAHENDRAGARH,2000,Kharif     ,Bajra,98498.0,110000.0,1.1167739446486222
68903,Haryana,MAHENDRAGARH,2000,Kharif     ,Cotton(lint),1493.0,2000.0,1.3395847287340925
68910,Haryana,MAHENDRAGARH,2000,Rabi       ,Barley,1373.0,3000.0,2.184996358339403
68911,Haryana,MAHENDRAGARH,2000,Rabi       ,Gram,7527.0,8000.0,1.062840441078783
68912,Haryana,MAHENDRAGARH,2000,Rabi       ,Rapeseed &Mustard,78343.0,94000.0,1.1998519331656945
68913,Haryana,MAHENDRAGARH,2000,Rabi       ,Wheat,49133.0,182000.0,3.704231371990312
68917,Haryana,MAHENDRAGARH,2001,Kharif     ,Bajra,103454.0,154000.0,1.488584298335492
68918,Haryana,MAHENDRAGARH,2001,Kharif     ,Cotton(lint),1683.0,5000.0,2.9708853238265003
68919,Haryana,MAHENDRAGARH,2001,Kharif     ,Groundnut,77.0,100.0,1.2987012987012987
68923,Haryana,MAHENDRAGARH,2001,Rabi       ,Barley,1368.0,3000.0,2.192982456140351
68924,Haryana,MAHENDRAGARH,2001,Rabi       ,Gram,13873.0,11000.0,0.7929070857060477
68926,Haryana,MAHENDRAGARH,2001,Rabi       ,Rapeseed &Mustard,91829.0,126000.0,1.3721155626218298
68927,Haryana,MAHENDRAGARH,2001,Rabi       ,Wheat,41058.0,153000.0,3.7264357737834284
68933,Haryana,MAHENDRAGARH,2002,Kharif     ,Bajra,56593.0,49000.0,0.8658314632551729
68934,Haryana,MAHENDRAGARH,2002,Kharif     ,Cotton(lint),3613.0,5000.0,1.3838915029061722
68935,Haryana,MAHENDRAGARH,2002,Kharif     ,Groundnut,296.0,200.0,0.6756756756756757
68943,Haryana,MAHENDRAGARH,2002,Rabi       ,Barley,997.0,3000.0,3.009027081243731
68944,Haryana,MAHENDRAGARH,2002,Rabi       ,Gram,7459.0,6000.0,0.8043973723019171
68946,Haryana,MAHENDRAGARH,2002,Rabi       ,Rapeseed &Mustard,71993.0,77000.0,1.0695484283194199
68947,Haryana,MAHENDRAGARH,2002,Rabi       ,Wheat,45594.0,182000.0,3.991753300872922
68951,Haryana,MAHENDRAGARH,2003,Kharif     ,Bajra,109115.0,213000.0,1.9520689181139166
68952,Haryana,MAHENDRAGARH,2003,Kharif     ,Cotton(lint),5432.0,18000.0,3.313696612665685
68953,Haryana,MAHENDRAGARH,2003,Kharif     ,Groundnut,167.0,100.0,0.5988023952095808
68955,Haryana,MAHENDRAGARH,2003,Kharif     ,Moong(Green Gram),334.0,100.0,0.2994011976047904
68957,Haryana,MAHENDRAGARH,2003,Rabi       ,Barley,692.0,3000.0,4.335260115606936
68958,Haryana,MAHENDRAGARH,2003,Rabi       ,Gram,18272.0,17000.0,0.930385288966725
68960,Haryana,MAHENDRAGARH,2003,Rabi       ,Rapeseed &Mustard,84949.0,138000.0,1.624504114233246
68961,Haryana,MAHENDRAGARH,2003,Rabi       ,Wheat,42954.0,170000.0,3.957722214461983
68966,Haryana,MAHENDRAGARH,2004,Kharif     ,Bajra,85078.0,102000.0,1.198899833094337
68967,Haryana,MAHENDRAGARH,2004,Kharif     ,Cotton(lint),13686.0,29000.0,2.118953675288616
68968,Haryana,MAHENDRAGARH,2004,Kharif     ,Groundnut,426.0,300.0,0.704225352112676
68970,Haryana,MAHENDRAGARH,2004,Kharif     ,Moong(Green Gram),195.0,100.0,0.5128205128205128
68973,Haryana,MAHENDRAGARH,2004,Rabi       ,Gram,5442.0,4000.0,0.735023888276369
68975,Haryana,MAHENDRAGARH,2004,Rabi       ,Rapeseed &Mustard,99569.0,119000.0,1.1951511012463718
68976,Haryana,MAHENDRAGARH,2004,Rabi       ,Wheat,40575.0,154000.0,3.7954405422057915
68977,Haryana,MAHENDRAGARH,2004,Whole Year ,Dry chillies,11.0,100.0,9.090909090909092
68979,Haryana,MAHENDRAGARH,2005,Kharif     ,Arhar/Tur,248.0,200.0,0.8064516129032258
68980,Haryana,MAHENDRAGARH,2005,Kharif     ,Bajra,98710.0,110000.0,1.114375443217506
68981,Haryana,MAHENDRAGARH,2005,Kharif     ,Cotton(lint),9511.0,11000.0,1.156555567237935
68982,Haryana,MAHENDRAGARH,2005,Kharif     ,Groundnut,497.0,300.0,0.6036217303822937
68985,Haryana,MAHENDRAGARH,2005,Kharif     ,Moong(Green Gram),97.0,100.0,1.0309278350515463
68989,Haryana,MAHENDRAGARH,2005,Rabi       ,Barley,550.0,3000.0,5.454545454545454
68990,Haryana,MAHENDRAGARH,2005,Rabi       ,Gram,8128.0,4000.0,0.4921259842519685
68991,Haryana,MAHENDRAGARH,2005,Rabi       ,Rapeseed &Mustard,102284.0,119000.0,1.16342732001095
68992,Haryana,MAHENDRAGARH,2005,Rabi       ,Wheat,38345.0,157000.0,4.094406050332507
68995,Haryana,MAHENDRAGARH,2006,Kharif     ,Arhar/Tur,132.0,100.0,0.7575757575757576
68996,Haryana,MAHENDRAGARH,2006,Kharif     ,Bajra,100975.0,158000.0,1.5647437484525872
68997,Haryana,MAHENDRAGARH,2006,Kharif     ,Cotton(lint),4076.0,8000.0,1.9627085377821394
68998,Haryana,MAHENDRAGARH,2006,Kharif     ,Groundnut,490.0,300.0,0.6122448979591837
69004,Haryana,MAHENDRAGARH,2006,Rabi       ,Barley,670.0,3000.0,4.477611940298507
69005,Haryana,MAHENDRAGARH,2006,Rabi       ,Gram,7584.0,9000.0,1.1867088607594938
69006,Haryana,MAHENDRAGARH,2006,Rabi       ,Rapeseed &Mustard,96125.0,136000.0,1.4148244473342002
69007,Haryana,MAHENDRAGARH,2006,Rabi       ,Wheat,43627.0,175000.0,4.011277419946364
69011,Haryana,MAHENDRAGARH,2007,Kharif     ,Arhar/Tur,133.0,100.0,0.7518796992481203
69012,Haryana,MAHENDRAGARH,2007,Kharif     ,Bajra,103100.0,177000.0,1.716779825412221
69014,Haryana,MAHENDRAGARH,2007,Kharif     ,Cotton(lint),1410.0,2000.0,1.4184397163120568
69015,Haryana,MAHENDRAGARH,2007,Kharif     ,Groundnut,231.0,200.0,0.8658008658008658
69016,Haryana,MAHENDRAGARH,2007,Kharif     ,Moong(Green Gram),175.0,100.0,0.5714285714285714
69018,Haryana,MAHENDRAGARH,2007,Rabi       ,Barley,654.0,3000.0,4.587155963302752
69019,Haryana,MAHENDRAGARH,2007,Rabi       ,Gram,10006.0,5000.0,0.4997001798920648
69020,Haryana,MAHENDRAGARH,2007,Rabi       ,Rapeseed &Mustard,86840.0,93000.0,1.0709350529709811
69021,Haryana,MAHENDRAGARH,2007,Rabi       ,Wheat,46916.0,175000.0,3.7300707647710802
69025,Haryana,MAHENDRAGARH,2008,Kharif     ,Arhar/Tur,156.0,100.0,0.6410256410256411
69026,Haryana,MAHENDRAGARH,2008,Kharif     ,Bajra,102963.0,182000.0,1.7676252634441498
69027,Haryana,MAHENDRAGARH,2008,Kharif     ,Cotton(lint),898.0,2000.0,2.2271714922048997
69029,Haryana,MAHENDRAGARH,2008,Kharif     ,Moong(Green Gram),194.0,100.0,0.5154639175257731
69031,Haryana,MAHENDRAGARH,2008,Rabi       ,Barley,778.0,3000.0,3.8560411311053984
69032,Haryana,MAHENDRAGARH,2008,Rabi       ,Gram,10988.0,12000.0,1.0921004732435384
69033,Haryana,MAHENDRAGARH,2008,Rabi       ,Rapeseed &Mustard,92968.0,173000.0,1.8608553480767576
69034,Haryana,MAHENDRAGARH,2008,Rabi       ,Wheat,42601.0,201000.0,4.718199103307434
69039,Haryana,MAHENDRAGARH,2009,Kharif     ,Arhar/Tur,156.0,200.0,1.2820512820512822
69040,Haryana,MAHENDRAGARH,2009,Kharif     ,Bajra,102969.0,183000.0,1.7772339247734754
69041,Haryana,MAHENDRAGARH,2009,Kharif     ,Cotton(lint),898.0,2000.0,2.2271714922048997
69044,Haryana,MAHENDRAGARH,2009,Kharif     ,Moong(Green Gram),194.0,100.0,0.5154639175257731
69048,Haryana,MAHENDRAGARH,2009,Rabi       ,Barley,638.0,2000.0,3.134796238244514
69049,Haryana,MAHENDRAGARH,2009,Rabi       ,Gram,3254.0,2000.0,0.6146281499692686
69050,Haryana,MAHENDRAGARH,2009,Rabi       ,Peas & beans (Pulses),155.0,100.0,0.6451612903225806
69051,Haryana,MAHENDRAGARH,2009,Rabi       ,Wheat,40736.0,159000.0,3.903181461115475
69058,Haryana,MAHENDRAGARH,2010,Kharif     ,Arhar/Tur,176.0,200.0,1.1363636363636365
69059,Haryana,MAHENDRAGARH,2010,Kharif     ,Bajra,111683.0,200000.0,1.7907828407188202
69061,Haryana,MAHENDRAGARH,2010,Kharif     ,Cotton(lint),566.0,4000.0,7.067137809187279
69062,Haryana,MAHENDRAGARH,2010,Kharif     ,Groundnut,82.0,100.0,1.2195121951219512
69064,Haryana,MAHENDRAGARH,2010,Kharif     ,Moong(Green Gram),236.0,100.0,0.423728813559322
69069,Haryana,MAHENDRAGARH,2010,Rabi       ,Barley,847.0,3000.0,3.541912632821724
69070,Haryana,MAHENDRAGARH,2010,Rabi       ,Gram,11065.0,12000.0,1.0845006778129236
69071,Haryana,MAHENDRAGARH,2010,Rabi       ,Peas & beans (Pulses),519.0,300.0,0.5780346820809249
69072,Haryana,MAHENDRAGARH,2010,Rabi       ,Rapeseed &Mustard,89554.0,171000.0,1.9094624472385378
69073,Haryana,MAHENDRAGARH,2010,Rabi       ,Wheat,46017.0,213000.0,4.6287241671556165
69079,Haryana,MAHENDRAGARH,2011,Kharif     ,Arhar/Tur,93.0,100.0,1.075268817204301
69080,Haryana,MAHENDRAGARH,2011,Kharif     ,Bajra,113217.0,256000.0,2.261144527765265
69082,Haryana,MAHENDRAGARH,2011,Kharif     ,Cotton(lint),1921.0,5000.0,2.6028110359187924
69083,Haryana,MAHENDRAGARH,2011,Kharif     ,Groundnut,104.0,100.0,0.9615384615384616
69084,Haryana,MAHENDRAGARH,2011,Kharif     ,Moong(Green Gram),215.0,100.0,0.46511627906976744
69089,Haryana,MAHENDRAGARH,2011,Rabi       ,Barley,872.0,2000.0,2.293577981651376
69090,Haryana,MAHENDRAGARH,2011,Rabi       ,Gram,7513.0,8000.0,1.0648209769732464
69091,Haryana,MAHENDRAGARH,2011,Rabi       ,Rapeseed &Mustard,98299.0,81000.0,0.8240165210225944
69092,Haryana,MAHENDRAGARH,2011,Rabi       ,Wheat,41029.0,189000.0,4.606497842989105
69097,Haryana,MAHENDRAGARH,2012,Kharif     ,Arhar/Tur,156.0,155.0,0.9935897435897436
69098,Haryana,MAHENDRAGARH,2012,Kharif     ,Bajra,90744.0,198000.0,2.181962443797937
69100,Haryana,MAHENDRAGARH,2012,Kharif     ,Cotton(lint),4461.0,10000.0,2.2416498542927594
69101,Haryana,MAHENDRAGARH,2012,Kharif     ,Groundnut,47.0,56.0,1.1914893617021276
69103,Haryana,MAHENDRAGARH,2012,Kharif     ,Sesamum,6.0,2.0,0.3333333333333333
69104,Haryana,MAHENDRAGARH,2012,Rabi       ,Barley,679.0,4000.0,5.891016200294551
69105,Haryana,MAHENDRAGARH,2012,Rabi       ,Gram,7566.0,10000.0,1.3217023526301876
69106,Haryana,MAHENDRAGARH,2012,Rabi       ,Rapeseed &Mustard,96681.0,165000.0,1.7066434976882738
69107,Haryana,MAHENDRAGARH,2012,Rabi       ,Wheat,42876.0,205000.0,4.781229592312716
69109,Haryana,MEWAT,2005,Kharif     ,Arhar/Tur,401.0,400.0,0.9975062344139651
69110,Haryana,MEWAT,2005,Kharif     ,Bajra,25413.0,26000.0,1.023098414197458
69114,Haryana,MEWAT,2005,Kharif     ,Jowar,11542.0,3000.0,0.25992029111072606
69117,Haryana,MEWAT,2005,Kharif     ,Rice,8623.0,27000.0,3.1311608488924967
69120,Haryana,MEWAT,2005,Rabi       ,Barley,1873.0,6000.0,3.203416978109984
69121,Haryana,MEWAT,2005,Rabi       ,Gram,880.0,1000.0,1.1363636363636365
69122,Haryana,MEWAT,2005,Rabi       ,Masoor,1031.0,500.0,0.48496605237633367
69124,Haryana,MEWAT,2005,Rabi       ,Rapeseed &Mustard,40998.0,43100.0,1.0512707936972536
69125,Haryana,MEWAT,2005,Rabi       ,Wheat,89998.0,276000.0,3.0667348163292516
69129,Haryana,MEWAT,2006,Kharif     ,Arhar/Tur,293.0,1200.0,4.09556313993174
69130,Haryana,MEWAT,2006,Kharif     ,Bajra,26248.0,34000.0,1.2953367875647668
69134,Haryana,MEWAT,2006,Kharif     ,Jowar,12827.0,4000.0,0.3118422078428315
69136,Haryana,MEWAT,2006,Kharif     ,Rice,8097.0,15000.0,1.852537977028529
69137,Haryana,MEWAT,2006,Kharif     ,Sesamum,284.0,100.0,0.352112676056338
69139,Haryana,MEWAT,2006,Rabi       ,Barley,1542.0,5000.0,3.2425421530479897
69140,Haryana,MEWAT,2006,Rabi       ,Gram,889.0,1000.0,1.124859392575928
69141,Haryana,MEWAT,2006,Rabi       ,Masoor,528.0,300.0,0.5681818181818182
69143,Haryana,MEWAT,2006,Rabi       ,Rapeseed &Mustard,33434.0,35000.0,1.0468385475862894
69144,Haryana,MEWAT,2006,Rabi       ,Wheat,93462.0,289000.0,3.0921658000042798
69148,Haryana,MEWAT,2007,Kharif     ,Arhar/Tur,304.0,300.0,0.9868421052631579
69149,Haryana,MEWAT,2007,Kharif     ,Bajra,27025.0,44000.0,1.6281221091581868
69151,Haryana,MEWAT,2007,Kharif     ,Jowar,14036.0,6000.0,0.42747221430607013
69153,Haryana,MEWAT,2007,Kharif     ,Rice,8541.0,22000.0,2.575810794988877
69154,Haryana,MEWAT,2007,Kharif     ,Sesamum,434.0,100.0,0.2304147465437788
69156,Haryana,MEWAT,2007,Rabi       ,Barley,1003.0,2000.0,1.9940179461615155
69157,Haryana,MEWAT,2007,Rabi       ,Gram,881.0,1000.0,1.1350737797956867
69158,Haryana,MEWAT,2007,Rabi       ,Masoor,697.0,300.0,0.430416068866571
69160,Haryana,MEWAT,2007,Rabi       ,Rapeseed &Mustard,30774.0,44000.0,1.4297783843504257
69161,Haryana,MEWAT,2007,Rabi       ,Wheat,98099.0,361000.0,3.679955962853852
69165,Haryana,MEWAT,2008,Kharif     ,Arhar/Tur,406.0,400.0,0.9852216748768473
69166,Haryana,MEWAT,2008,Kharif     ,Bajra,22523.0,35000.0,1.5539670558984149
69168,Haryana,MEWAT,2008,Kharif     ,Jowar,9370.0,5000.0,0.5336179295624333
69170,Haryana,MEWAT,2008,Kharif     ,Rice,7110.0,16000.0,2.250351617440225
69171,Haryana,MEWAT,2008,Kharif     ,Sesamum,640.0,200.0,0.3125
69172,Haryana,MEWAT,2008,Rabi       ,Barley,807.0,3000.0,3.717472118959108
69173,Haryana,MEWAT,2008,Rabi       ,Gram,760.0,1000.0,1.3157894736842106
69174,Haryana,MEWAT,2008,Rabi       ,Masoor,954.0,400.0,0.4192872117400419
69176,Haryana,MEWAT,2008,Rabi       ,Rapeseed &Mustard,29360.0,48000.0,1.6348773841961852
69177,Haryana,MEWAT,2008,Rabi       ,Wheat,71445.0,271000.0,3.793127580656449
69183,Haryana,MEWAT,2009,Kharif     ,Bajra,25597.0,44000.0,1.7189514396218306
69185,Haryana,MEWAT,2009,Kharif     ,Jowar,9783.0,50.0,0.005110906674844117
69187,Haryana,MEWAT,2009,Kharif     ,Rice,6050.0,18000.0,2.975206611570248
69188,Haryana,MEWAT,2009,Kharif     ,Sesamum,435.0,100.0,0.22988505747126436
69189,Haryana,MEWAT,2009,Rabi       ,Barley,912.0,2000.0,2.192982456140351
69190,Haryana,MEWAT,2009,Rabi       ,Gram,697.0,1000.0,1.4347202295552368
69191,Haryana,MEWAT,2009,Rabi       ,Masoor,1606.0,700.0,0.43586550435865506
69193,Haryana,MEWAT,2009,Rabi       ,Wheat,73702.0,301000.0,4.084014002333722
69196,Haryana,MEWAT,2010,Kharif     ,Bajra,26589.0,38000.0,1.4291624355936665
69198,Haryana,MEWAT,2010,Kharif     ,Jowar,12420.0,6000.0,0.4830917874396135
69199,Haryana,MEWAT,2010,Kharif     ,Moong(Green Gram),606.0,100.0,0.16501650165016502
69201,Haryana,MEWAT,2010,Kharif     ,Rice,6177.0,17000.0,2.7521450542334467
69203,Haryana,MEWAT,2010,Rabi       ,Barley,917.0,3000.0,3.271537622682661
69204,Haryana,MEWAT,2010,Rabi       ,Gram,409.0,1000.0,2.444987775061125
69205,Haryana,MEWAT,2010,Rabi       ,Masoor,877.0,400.0,0.45610034207525657
69207,Haryana,MEWAT,2010,Rabi       ,Rapeseed &Mustard,23445.0,42000.0,1.7914267434420985
69208,Haryana,MEWAT,2010,Rabi       ,Wheat,72167.0,306000.0,4.240165172447241
69212,Haryana,MEWAT,2011,Kharif     ,Arhar/Tur,581.0,600.0,1.0327022375215147
69213,Haryana,MEWAT,2011,Kharif     ,Bajra,25119.0,47000.0,1.8710935944902265
69215,Haryana,MEWAT,2011,Kharif     ,Jowar,12812.0,6000.0,0.46831095847642834
69219,Haryana,MEWAT,2011,Kharif     ,Rice,6069.0,18000.0,2.9658922392486406
69220,Haryana,MEWAT,2011,Kharif     ,Sesamum,430.0,100.0,0.23255813953488372
69222,Haryana,MEWAT,2011,Rabi       ,Barley,986.0,4000.0,4.056795131845842
69223,Haryana,MEWAT,2011,Rabi       ,Gram,423.0,1000.0,2.3640661938534278
69224,Haryana,MEWAT,2011,Rabi       ,Masoor,1222.0,600.0,0.4909983633387889
69225,Haryana,MEWAT,2011,Rabi       ,Rapeseed &Mustard,25660.0,47000.0,1.8316445830085737
69226,Haryana,MEWAT,2011,Rabi       ,Wheat,71378.0,312000.0,4.371094735072432
69228,Haryana,MEWAT,2012,Kharif     ,Arhar/Tur,612.0,603.0,0.9852941176470589
69229,Haryana,MEWAT,2012,Kharif     ,Bajra,22382.0,43000.0,1.9211866678581002
69231,Haryana,MEWAT,2012,Kharif     ,Groundnut,2.0,2.0,1.0
69232,Haryana,MEWAT,2012,Kharif     ,Jowar,9048.0,4500.0,0.4973474801061008
69233,Haryana,MEWAT,2012,Kharif     ,Moong(Green Gram),29.0,8.0,0.27586206896551724
69235,Haryana,MEWAT,2012,Kharif     ,Rice,4051.0,13000.0,3.209084176746482
69236,Haryana,MEWAT,2012,Kharif     ,Sesamum,288.0,91.0,0.3159722222222222
69237,Haryana,MEWAT,2012,Rabi       ,Barley,1317.0,3000.0,2.277904328018223
69239,Haryana,MEWAT,2012,Rabi       ,Masoor,515.0,349.0,0.6776699029126214
69240,Haryana,MEWAT,2012,Rabi       ,Rapeseed &Mustard,28825.0,46000.0,1.595836947094536
69241,Haryana,MEWAT,2012,Rabi       ,Wheat,71677.0,296000.0,4.129637122089373
69244,Haryana,PALWAL,2008,Kharif     ,Arhar/Tur,1591.0,1600.0,1.005656819610308
69245,Haryana,PALWAL,2008,Kharif     ,Bajra,7784.0,15000.0,1.9270298047276464
69247,Haryana,PALWAL,2008,Kharif     ,Jowar,9158.0,4000.0,0.43677658877484166
69248,Haryana,PALWAL,2008,Kharif     ,Maize,52.0,200.0,3.8461538461538463
69249,Haryana,PALWAL,2008,Kharif     ,Moong(Green Gram),248.0,100.0,0.4032258064516129
69251,Haryana,PALWAL,2008,Kharif     ,Rice,27185.0,74000.0,2.7220893875298877
69252,Haryana,PALWAL,2008,Kharif     ,Sesamum,273.0,100.0,0.3663003663003663
69254,Haryana,PALWAL,2008,Rabi       ,Barley,1027.0,3000.0,2.9211295034079843
69257,Haryana,PALWAL,2008,Rabi       ,Rapeseed &Mustard,3511.0,8000.0,2.2785531187695813
69258,Haryana,PALWAL,2008,Rabi       ,Wheat,93263.0,466000.0,4.996622454778422
69261,Haryana,PALWAL,2009,Kharif     ,Arhar/Tur,1056.0,1100.0,1.0416666666666667
69262,Haryana,PALWAL,2009,Kharif     ,Bajra,6676.0,13000.0,1.9472738166566808
69264,Haryana,PALWAL,2009,Kharif     ,Jowar,7464.0,40.0,0.0053590568060021436
69267,Haryana,PALWAL,2009,Kharif     ,Rice,30738.0,85000.0,2.765306786388184
69270,Haryana,PALWAL,2009,Rabi       ,Barley,945.0,3000.0,3.1746031746031744
69274,Haryana,PALWAL,2009,Rabi       ,Wheat,98609.0,409000.0,4.147694429514547
69277,Haryana,PALWAL,2010,Kharif     ,Arhar/Tur,983.0,1100.0,1.1190233977619533
69278,Haryana,PALWAL,2010,Kharif     ,Bajra,8358.0,15000.0,1.7946877243359656
69281,Haryana,PALWAL,2010,Kharif     ,Jowar,9199.0,5000.0,0.5435373410153278
69284,Haryana,PALWAL,2010,Kharif     ,Rice,33070.0,91000.0,2.7517387360145147
69286,Haryana,PALWAL,2010,Rabi       ,Barley,993.0,3000.0,3.0211480362537766
69289,Haryana,PALWAL,2010,Rabi       ,Rapeseed &Mustard,3358.0,6000.0,1.786777843954735
69290,Haryana,PALWAL,2010,Rabi       ,Wheat,97589.0,449000.0,4.60092838332189
69292,Haryana,PALWAL,2011,Kharif     ,Arhar/Tur,892.0,900.0,1.0089686098654709
69293,Haryana,PALWAL,2011,Kharif     ,Bajra,7953.0,15000.0,1.8860807242549982
69295,Haryana,PALWAL,2011,Kharif     ,Jowar,8162.0,4000.0,0.490075961774075
69297,Haryana,PALWAL,2011,Kharif     ,Moong(Green Gram),249.0,100.0,0.40160642570281124
69298,Haryana,PALWAL,2011,Kharif     ,Rice,32387.0,88000.0,2.7171395930465927
69299,Haryana,PALWAL,2011,Kharif     ,Sesamum,93.0,100.0,1.075268817204301
69301,Haryana,PALWAL,2011,Rabi       ,Barley,929.0,4000.0,4.3057050592034445
69303,Haryana,PALWAL,2011,Rabi       ,Rapeseed &Mustard,2847.0,6000.0,2.107481559536354
69304,Haryana,PALWAL,2011,Rabi       ,Wheat,99588.0,507000.0,5.0909748162429205
69307,Haryana,PALWAL,2012,Kharif     ,Arhar/Tur,963.0,958.0,0.9948078920041536
69308,Haryana,PALWAL,2012,Kharif     ,Bajra,7601.0,15000.0,1.9734245494013944
69309,Haryana,PALWAL,2012,Kharif     ,Cotton(lint),876.0,4000.0,4.566210045662101
69310,Haryana,PALWAL,2012,Kharif     ,Jowar,6011.0,3000.0,0.4990850108135086
69312,Haryana,PALWAL,2012,Kharif     ,Moong(Green Gram),56.0,27.0,0.48214285714285715
69313,Haryana,PALWAL,2012,Kharif     ,Rice,30021.0,83000.0,2.764731354718364
69314,Haryana,PALWAL,2012,Kharif     ,Sesamum,70.0,27.0,0.38571428571428573
69315,Haryana,PALWAL,2012,Kharif     ,Urad,36.0,13.0,0.3611111111111111
69316,Haryana,PALWAL,2012,Rabi       ,Barley,1035.0,3000.0,2.898550724637681
69318,Haryana,PALWAL,2012,Rabi       ,Masoor,5.0,2.0,0.4
69319,Haryana,PALWAL,2012,Rabi       ,Rapeseed &Mustard,3807.0,7000.0,1.8387181507748884
69320,Haryana,PALWAL,2012,Rabi       ,Wheat,96044.0,442000.0,4.60205739036275
69322,Haryana,PANCHKULA,1997,Kharif     ,Bajra,1000.0,1000.0,1.0
69323,Haryana,PANCHKULA,1997,Kharif     ,Maize,10000.0,19000.0,1.9
69325,Haryana,PANCHKULA,1997,Kharif     ,Rice,6000.0,16000.0,2.6666666666666665
69326,Haryana,PANCHKULA,1997,Rabi       ,Gram,2000.0,2000.0,1.0
69328,Haryana,PANCHKULA,1997,Rabi       ,Wheat,15000.0,47000.0,3.1333333333333333
69330,Haryana,PANCHKULA,1998,Kharif     ,Arhar/Tur,672.0,700.0,1.0416666666666667
69331,Haryana,PANCHKULA,1998,Kharif     ,Bajra,480.0,1000.0,2.0833333333333335
69333,Haryana,PANCHKULA,1998,Kharif     ,Groundnut,197.0,200.0,1.015228426395939
69334,Haryana,PANCHKULA,1998,Kharif     ,Maize,10543.0,20000.0,1.8969932656739068
69336,Haryana,PANCHKULA,1998,Kharif     ,Rice,6084.0,16000.0,2.6298487836949374
69338,Haryana,PANCHKULA,1998,Kharif     ,Urad,685.0,200.0,0.291970802919708
69340,Haryana,PANCHKULA,1998,Rabi       ,Gram,1423.0,1000.0,0.7027406886858749
69341,Haryana,PANCHKULA,1998,Rabi       ,Masoor,757.0,500.0,0.6605019815059445
69343,Haryana,PANCHKULA,1998,Rabi       ,Rapeseed &Mustard,1431.0,1000.0,0.6988120195667366
69344,Haryana,PANCHKULA,1998,Rabi       ,Wheat,17650.0,43000.0,2.4362606232294617
69345,Haryana,PANCHKULA,1998,Whole Year ,Dry chillies,67.0,100.0,1.492537313432836
69350,Haryana,PANCHKULA,1999,Kharif     ,Arhar/Tur,290.0,300.0,1.0344827586206897
69351,Haryana,PANCHKULA,1999,Kharif     ,Bajra,406.0,1000.0,2.4630541871921183
69353,Haryana,PANCHKULA,1999,Kharif     ,Groundnut,75.0,100.0,1.3333333333333333
69354,Haryana,PANCHKULA,1999,Kharif     ,Maize,10019.0,25000.0,2.4952590078850183
69356,Haryana,PANCHKULA,1999,Kharif     ,Rice,6384.0,18000.0,2.819548872180451
69358,Haryana,PANCHKULA,1999,Kharif     ,Urad,582.0,1.0,0.001718213058419244
69360,Haryana,PANCHKULA,1999,Rabi       ,Gram,1386.0,1000.0,0.7215007215007215
69361,Haryana,PANCHKULA,1999,Rabi       ,Masoor,700.0,400.0,0.5714285714285714
69363,Haryana,PANCHKULA,1999,Rabi       ,Rapeseed &Mustard,1307.0,1000.0,0.7651109410864575
69364,Haryana,PANCHKULA,1999,Rabi       ,Sunflower,258.0,300.0,1.1627906976744187
69365,Haryana,PANCHKULA,1999,Rabi       ,Wheat,16659.0,41000.0,2.4611321207755568
69366,Haryana,PANCHKULA,1999,Whole Year ,Dry chillies,95.0,100.0,1.0526315789473684
69370,Haryana,PANCHKULA,2000,Kharif     ,Arhar/Tur,212.0,200.0,0.9433962264150944
69375,Haryana,PANCHKULA,2000,Kharif     ,Maize,7196.0,16000.0,2.2234574763757644
